id,question_id,user_id,description,created_at
2948,6,432,Medium,"2016-08-31 17:55:12"
2949,7,432,Medium,"2016-08-31 17:55:12"
2950,8,432,No,"2016-08-31 17:55:12"
2951,9,432,,"2016-08-31 17:55:12"
2952,1,433,Female,"2016-08-31 18:02:12"
2953,2,433,"35 to 45","2016-08-31 18:02:12"
2954,3,433,"Bachelor degree","2016-08-31 18:02:12"
2955,4,433,Psychology,"2016-08-31 18:02:12"
2956,5,433,"Yes; for more than five years","2016-08-31 18:02:12"
2957,6,433,"Very high","2016-08-31 18:02:12"
2958,7,433,High,"2016-08-31 18:02:12"
2959,8,433,No,"2016-08-31 18:02:12"
2960,9,433,,"2016-08-31 18:02:12"
2961,1,434,Male,"2016-08-31 18:05:01"
2962,2,434,"35 to 45","2016-08-31 18:05:01"
2963,3,434,"Bachelor degree","2016-08-31 18:05:01"
2964,4,434,"Information Science","2016-08-31 18:05:01"
2965,5,434,"Yes; for one to five years","2016-08-31 18:05:01"
2966,6,434,High,"2016-08-31 18:05:01"
2967,7,434,Medium,"2016-08-31 18:05:01"
2968,8,434,Yes,"2016-08-31 18:05:01"
2969,9,434,,"2016-08-31 18:05:01"
2979,1,440,Male,"2016-08-31 18:40:22"
2980,2,440,"25 to 34","2016-08-31 18:40:22"
2981,3,440,"Bachelor degree","2016-08-31 18:40:22"
2982,4,440,"Architectural Studies","2016-08-31 18:40:22"
2983,5,440,No,"2016-08-31 18:40:22"
2984,6,440,Medium,"2016-08-31 18:40:22"
2985,7,440,"Very high","2016-08-31 18:40:22"
2986,8,440,No,"2016-08-31 18:40:22"
2987,9,440,"We do not currently have Smart Technology in our home other than Cortana on the Xbox One as we just purchased our home. In the future we plan to use some Smart Tech to upgrade our living space. ","2016-08-31 18:40:22"
2988,1,442,Male,"2016-08-31 19:23:45"
2989,2,442,"25 to 34","2016-08-31 19:23:45"
2990,3,442,"Some college but no degree","2016-08-31 19:23:45"
2991,4,442,"Liberal Arts/Communications","2016-08-31 19:23:45"
2992,5,442,No,"2016-08-31 19:23:45"
2993,6,442,Medium,"2016-08-31 19:23:45"
2994,7,442,Low,"2016-08-31 19:23:45"
2995,8,442,"Not sure","2016-08-31 19:23:45"
2996,9,442,,"2016-08-31 19:23:45"
3006,1,444,Female,"2016-08-31 19:39:33"
3007,2,444,"25 to 34","2016-08-31 19:39:33"
3008,3,444,"Bachelor degree","2016-08-31 19:39:33"
3009,4,444,Accounting,"2016-08-31 19:39:33"
3010,5,444,No,"2016-08-31 19:39:33"
3011,6,444,Low,"2016-08-31 19:39:33"
3012,7,444,Low,"2016-08-31 19:39:33"
3013,8,444,No,"2016-08-31 19:39:33"
3014,9,444,,"2016-08-31 19:39:33"
3123,1,445,Male,"2016-09-01 07:02:42"
3124,2,445,"35 to 45","2016-09-01 07:02:42"
3125,3,445,"Some college but no degree","2016-09-01 07:02:42"
3126,4,445,"Computer Science","2016-09-01 07:02:42"
3127,5,445,"Yes; for one to five years","2016-09-01 07:02:42"
3128,6,445,Medium,"2016-09-01 07:02:42"
3129,7,445,Medium,"2016-09-01 07:02:42"
3130,8,445,No,"2016-09-01 07:02:42"
3131,9,445,,"2016-09-01 07:02:42"
3078,1,451,Female,"2016-08-31 22:00:02"
3079,2,451,"25 to 34","2016-08-31 22:00:02"
3080,3,451,"Bachelor degree","2016-08-31 22:00:02"
3081,4,451,Biology,"2016-08-31 22:00:02"
3082,5,451,No,"2016-08-31 22:00:02"
3083,6,451,Low,"2016-08-31 22:00:02"
3084,7,451,Medium,"2016-08-31 22:00:02"
3085,8,451,"Not sure","2016-08-31 22:00:02"
3086,9,451,,"2016-08-31 22:00:02"
3087,1,452,Male,"2016-08-31 22:09:15"
3088,2,452,"25 to 34","2016-08-31 22:09:15"
3089,3,452,"Bachelor degree","2016-08-31 22:09:15"
3090,4,452,Engineering,"2016-08-31 22:09:15"
3091,5,452,No,"2016-08-31 22:09:15"
3092,6,452,High,"2016-08-31 22:09:15"
3093,7,452,Medium,"2016-08-31 22:09:15"
3094,8,452,No,"2016-08-31 22:09:15"
3095,9,452,,"2016-08-31 22:09:15"
3096,1,454,Male,"2016-09-01 00:56:29"
3097,2,454,"25 to 34","2016-09-01 00:56:29"
3098,3,454,"Bachelor degree","2016-09-01 00:56:29"
3099,4,454,Advertising,"2016-09-01 00:56:29"
3100,5,454,No,"2016-09-01 00:56:29"
3101,6,454,"Very low","2016-09-01 00:56:29"
3102,7,454,Medium,"2016-09-01 00:56:29"
3103,8,454,No,"2016-09-01 00:56:29"
3104,9,454,,"2016-09-01 00:56:29"
3114,1,455,Male,"2016-09-01 04:58:45"
3115,2,455,"55 or older","2016-09-01 04:58:45"
3116,3,455,"Bachelor degree","2016-09-01 04:58:45"
3117,4,455,"Civil Engineering","2016-09-01 04:58:45"
3118,5,455,"Yes; for more than five years","2016-09-01 04:58:45"
3119,6,455,Medium,"2016-09-01 04:58:45"
3120,7,455,Low,"2016-09-01 04:58:45"
3121,8,455,No,"2016-09-01 04:58:45"
3122,9,455,,"2016-09-01 04:58:45"
5021,1,457,Female,"2016-09-09 06:06:45"
5022,2,457,"25 to 34","2016-09-09 06:06:45"
5023,3,457,"Some college but no degree","2016-09-09 06:06:45"
5024,4,457,Business,"2016-09-09 06:06:45"
5025,5,457,No,"2016-09-09 06:06:45"
5026,6,457,"Very low","2016-09-09 06:06:45"
5027,7,457,"Very low","2016-09-09 06:06:45"
5028,8,457,No,"2016-09-09 06:06:45"
5029,9,457,,"2016-09-09 06:06:45"
3204,1,464,Female,"2016-09-01 11:35:45"
3205,2,464,"45 to 54","2016-09-01 11:35:45"
3206,3,464,"Some college but no degree","2016-09-01 11:35:45"
3207,4,464,"computer science","2016-09-01 11:35:45"
3208,5,464,"Yes; for more than five years","2016-09-01 11:35:45"
3209,6,464,Medium,"2016-09-01 11:35:45"
3210,7,464,High,"2016-09-01 11:35:45"
3211,8,464,No,"2016-09-01 11:35:45"
3410,1,465,Female,"2016-09-02 04:40:54"
3411,2,465,"25 to 34","2016-09-02 04:40:54"
3412,3,465,"Bachelor degree","2016-09-02 04:40:54"
3413,4,465,Physics,"2016-09-02 04:40:54"
3414,5,465,"Yes; for more than five years","2016-09-02 04:40:54"
3415,6,465,Medium,"2016-09-02 04:40:54"
3416,7,465,Medium,"2016-09-02 04:40:54"
3417,8,465,Yes,"2016-09-02 04:40:54"
3418,9,465,,"2016-09-02 04:40:54"
3212,1,466,Female,"2016-09-01 13:08:54"
3213,2,466,"45 to 54","2016-09-01 13:08:54"
3214,3,466,"Bachelor degree","2016-09-01 13:08:54"
3215,4,466,"Electrical engineering","2016-09-01 13:08:54"
3216,5,466,"Yes; for one to five years","2016-09-01 13:08:54"
3217,6,466,High,"2016-09-01 13:08:54"
3218,7,466,Low,"2016-09-01 13:08:54"
3219,8,466,No,"2016-09-01 13:08:54"
3220,9,466,,"2016-09-01 13:08:54"
3230,1,469,Female,"2016-09-01 13:58:33"
3231,2,469,"25 to 34","2016-09-01 13:58:33"
3232,3,469,"Bachelor degree","2016-09-01 13:58:33"
3233,4,469,English,"2016-09-01 13:58:33"
3234,5,469,No,"2016-09-01 13:58:33"
3235,6,469,Low,"2016-09-01 13:58:33"
3236,7,469,Medium,"2016-09-01 13:58:33"
3237,8,469,"Not sure","2016-09-01 13:58:33"
3238,9,469,,"2016-09-01 13:58:33"
3248,1,471,Male,"2016-09-01 14:45:44"
3249,2,471,"25 to 34","2016-09-01 14:45:44"
3250,3,471,"Bachelor degree","2016-09-01 14:45:44"
3251,4,471,"Computer Science","2016-09-01 14:45:44"
3252,5,471,"Yes; for less than a year","2016-09-01 14:45:44"
3253,6,471,High,"2016-09-01 14:45:44"
3254,7,471,High,"2016-09-01 14:45:44"
3255,8,471,Yes,"2016-09-01 14:45:44"
3256,9,471,,"2016-09-01 14:45:44"
3257,1,474,Male,"2016-09-01 15:50:15"
3258,2,474,"25 to 34","2016-09-01 15:50:15"
3259,3,474,"Bachelor degree","2016-09-01 15:50:15"
3260,4,474,"Political Science","2016-09-01 15:50:15"
3261,5,474,"Yes; for one to five years","2016-09-01 15:50:15"
3262,6,474,High,"2016-09-01 15:50:15"
3263,7,474,High,"2016-09-01 15:50:15"
3264,8,474,Yes,"2016-09-01 15:50:15"
3265,9,474,,"2016-09-01 15:50:15"
3266,1,475,Male,"2016-09-01 15:59:34"
3267,2,475,"45 to 54","2016-09-01 15:59:34"
3268,3,475,"Graduate degree","2016-09-01 15:59:34"
3269,4,475,Biochemistry,"2016-09-01 15:59:34"
3270,5,475,"Yes; for one to five years","2016-09-01 15:59:34"
3271,6,475,Medium,"2016-09-01 15:59:34"
3272,7,475,Medium,"2016-09-01 15:59:34"
3273,8,475,No,"2016-09-01 15:59:34"
3274,9,475,,"2016-09-01 15:59:34"
3293,1,480,Male,"2016-09-01 16:41:10"
3294,2,480,"35 to 45","2016-09-01 16:41:10"
3295,3,480,"Bachelor degree","2016-09-01 16:41:10"
3296,4,480,"Computer Science","2016-09-01 16:41:10"
3297,5,480,No,"2016-09-01 16:41:10"
3298,6,480,High,"2016-09-01 16:41:10"
3299,7,480,High,"2016-09-01 16:41:10"
3300,8,480,No,"2016-09-01 16:41:10"
3301,9,480,,"2016-09-01 16:41:10"
3338,1,485,Female,"2016-09-01 19:38:17"
3339,2,485,"25 to 34","2016-09-01 19:38:17"
3340,3,485,"Bachelor degree","2016-09-01 19:38:17"
3341,4,485,Psychology,"2016-09-01 19:38:17"
3342,5,485,"Yes; for one to five years","2016-09-01 19:38:17"
3343,6,485,High,"2016-09-01 19:38:17"
3344,7,485,"Very low","2016-09-01 19:38:17"
3345,8,485,No,"2016-09-01 19:38:17"
3346,9,485,,"2016-09-01 19:38:17"
3347,1,486,Male,"2016-09-01 20:46:44"
3348,2,486,"45 to 54","2016-09-01 20:46:44"
3349,3,486,"Some college but no degree","2016-09-01 20:46:44"
3350,4,486,"A.A.S. Building Maintenance and A.A.S. Constrution Ocupations","2016-09-01 20:46:44"
3351,5,486,No,"2016-09-01 20:46:44"
3352,6,486,Medium,"2016-09-01 20:46:44"
3353,7,486,High,"2016-09-01 20:46:44"
3354,8,486,No,"2016-09-01 20:46:44"
3355,9,486,n/a,"2016-09-01 20:46:44"
3365,1,489,Female,"2016-09-01 22:21:15"
3366,2,489,"25 to 34","2016-09-01 22:21:15"
3367,3,489,"Some college but no degree","2016-09-01 22:21:15"
3368,4,489,undecided,"2016-09-01 22:21:15"
3369,5,489,No,"2016-09-01 22:21:15"
3370,6,489,Low,"2016-09-01 22:21:15"
3371,7,489,"Very low","2016-09-01 22:21:15"
3372,8,489,No,"2016-09-01 22:21:15"
3373,9,489,,"2016-09-01 22:21:15"
3374,1,490,Female,"2016-09-01 22:46:05"
3375,2,490,"35 to 45","2016-09-01 22:46:05"
3376,3,490,"Graduate degree","2016-09-01 22:46:05"
3377,4,490,music,"2016-09-01 22:46:05"
3378,5,490,No,"2016-09-01 22:46:05"
3379,6,490,Medium,"2016-09-01 22:46:05"
3380,7,490,Medium,"2016-09-01 22:46:05"
3381,8,490,Yes,"2016-09-01 22:46:05"
3382,9,490,,"2016-09-01 22:46:05"
3383,1,491,Female,"2016-09-01 23:28:20"
3384,2,491,"35 to 45","2016-09-01 23:28:20"
3385,3,491,"Graduate degree","2016-09-01 23:28:20"
3386,4,491,finance,"2016-09-01 23:28:20"
3387,5,491,"Yes; for less than a year","2016-09-01 23:28:20"
3388,6,491,Low,"2016-09-01 23:28:20"
3389,7,491,Medium,"2016-09-01 23:28:20"
3390,8,491,Yes,"2016-09-01 23:28:20"
3391,9,491,,"2016-09-01 23:28:20"
3392,1,492,Male,"2016-09-02 01:57:05"
3393,2,492,"25 to 34","2016-09-02 01:57:05"
3394,3,492,"Graduate degree","2016-09-02 01:57:05"
3395,4,492,"Information Technology","2016-09-02 01:57:05"
3396,5,492,"Yes; for one to five years","2016-09-02 01:57:05"
3397,6,492,"Very high","2016-09-02 01:57:05"
3398,7,492,"Very high","2016-09-02 01:57:05"
3399,8,492,"Not sure","2016-09-02 01:57:05"
3400,9,492,"I have some smart gadget installed but not sure if they lie under Smart home Tech.","2016-09-02 01:57:05"
3401,1,493,Male,"2016-09-02 04:17:17"
3402,2,493,"18 to 24","2016-09-02 04:17:17"
3403,3,493,"Graduate degree","2016-09-02 04:17:17"
3404,4,493,"Computer Science","2016-09-02 04:17:17"
3405,5,493,"Yes; for one to five years","2016-09-02 04:17:17"
3406,6,493,High,"2016-09-02 04:17:17"
3407,7,493,High,"2016-09-02 04:17:17"
3408,8,493,Yes,"2016-09-02 04:17:17"
3409,9,493,,"2016-09-02 04:17:17"
3437,1,497,Female,"2016-09-02 07:34:59"
3438,2,497,"25 to 34","2016-09-02 07:34:59"
3439,3,497,"Bachelor degree","2016-09-02 07:34:59"
3440,4,497,Accounting,"2016-09-02 07:34:59"
3441,5,497,No,"2016-09-02 07:34:59"
3442,6,497,"Very low","2016-09-02 07:34:59"
3443,7,497,"Very low","2016-09-02 07:34:59"
3444,8,497,"Not sure","2016-09-02 07:34:59"
3445,9,497,,"2016-09-02 07:34:59"
3455,1,499,Female,"2016-09-02 11:40:35"
3456,2,499,"25 to 34","2016-09-02 11:40:35"
3457,3,499,"Bachelor degree","2016-09-02 11:40:35"
3458,4,499,"Animal Behavior","2016-09-02 11:40:35"
3459,5,499,No,"2016-09-02 11:40:35"
3460,6,499,Low,"2016-09-02 11:40:35"
3461,7,499,Medium,"2016-09-02 11:40:35"
3462,8,499,No,"2016-09-02 11:40:35"
3463,9,499,"I want to use Smart Home technologies","2016-09-02 11:40:35"
3473,1,502,Male,"2016-09-02 15:42:42"
3474,2,502,"25 to 34","2016-09-02 15:42:42"
3475,3,502,"Bachelor degree","2016-09-02 15:42:42"
3476,4,502,"Information Technology","2016-09-02 15:42:42"
3477,5,502,No,"2016-09-02 15:42:42"
3478,6,502,High,"2016-09-02 15:42:42"
3479,7,502,High,"2016-09-02 15:42:42"
3480,8,502,No,"2016-09-02 15:42:42"
3481,9,502,,"2016-09-02 15:42:42"
3482,1,503,Female,"2016-09-02 15:52:33"
3483,2,503,"25 to 34","2016-09-02 15:52:33"
3484,3,503,"Some college but no degree","2016-09-02 15:52:33"
3485,4,503,"Computer Information Systems","2016-09-02 15:52:33"
3486,5,503,No,"2016-09-02 15:52:33"
3487,6,503,Medium,"2016-09-02 15:52:33"
3488,7,503,Low,"2016-09-02 15:52:33"
3489,8,503,Yes,"2016-09-02 15:52:33"
3490,9,503,,"2016-09-02 15:52:33"
3554,1,515,Male,"2016-09-02 19:40:38"
3555,2,515,"35 to 45","2016-09-02 19:40:38"
3556,3,515,"Bachelor degree","2016-09-02 19:40:38"
3557,4,515,"Computer Science","2016-09-02 19:40:38"
3558,5,515,"Yes; for more than five years","2016-09-02 19:40:38"
3559,6,515,High,"2016-09-02 19:40:38"
3560,7,515,High,"2016-09-02 19:40:38"
3561,8,515,No,"2016-09-02 19:40:38"
3562,9,515,,"2016-09-02 19:40:38"
3986,1,518,Male,"2016-09-03 10:18:08"
3987,2,518,"25 to 34","2016-09-03 10:18:08"
3988,3,518,"Graduate degree","2016-09-03 10:18:08"
3989,4,518,"Mechanical engineering","2016-09-03 10:18:08"
3990,5,518,No,"2016-09-03 10:18:08"
3991,6,518,High,"2016-09-03 10:18:08"
3992,7,518,High,"2016-09-03 10:18:08"
3993,8,518,Yes,"2016-09-03 10:18:08"
3994,9,518,,"2016-09-03 10:18:08"
3581,1,520,Female,"2016-09-02 20:49:04"
3582,2,520,"25 to 34","2016-09-02 20:49:04"
3583,3,520,"Some college but no degree","2016-09-02 20:49:04"
3584,4,520,"Computer Engineering","2016-09-02 20:49:04"
3585,5,520,"Yes; for less than a year","2016-09-02 20:49:04"
3586,6,520,Medium,"2016-09-02 20:49:04"
3587,7,520,Medium,"2016-09-02 20:49:04"
3588,8,520,No,"2016-09-02 20:49:04"
3589,9,520,,"2016-09-02 20:49:04"
3617,1,521,Female,"2016-09-02 20:50:39"
3618,2,521,"35 to 45","2016-09-02 20:50:39"
3619,3,521,"Bachelor degree","2016-09-02 20:50:39"
3620,4,521,"Graphic Design","2016-09-02 20:50:39"
3621,5,521,No,"2016-09-02 20:50:39"
3622,6,521,Low,"2016-09-02 20:50:39"
3623,7,521,Low,"2016-09-02 20:50:39"
3624,8,521,No,"2016-09-02 20:50:39"
3625,9,521,,"2016-09-02 20:50:39"
3662,1,525,Male,"2016-09-02 20:51:57"
3663,2,525,"25 to 34","2016-09-02 20:51:57"
3664,3,525,"Bachelor degree","2016-09-02 20:51:57"
3665,4,525,Accounting,"2016-09-02 20:51:57"
3666,5,525,"Yes; for less than a year","2016-09-02 20:51:57"
3667,6,525,Medium,"2016-09-02 20:51:57"
3668,7,525,High,"2016-09-02 20:51:57"
3669,8,525,No,"2016-09-02 20:51:57"
3670,9,525,"I worked as an independent contractor for Microsoft (Bing) for approximately one year.","2016-09-02 20:51:57"
3599,1,528,Female,"2016-09-02 20:50:07"
3600,2,528,"45 to 54","2016-09-02 20:50:07"
3601,3,528,"High school degree or equivalent (e.g., GED)","2016-09-02 20:50:07"
3602,4,528,,"2016-09-02 20:50:07"
3603,5,528,No,"2016-09-02 20:50:07"
3604,6,528,Low,"2016-09-02 20:50:07"
3605,7,528,"Very low","2016-09-02 20:50:07"
3606,8,528,No,"2016-09-02 20:50:07"
3607,9,528,,"2016-09-02 20:50:07"
3878,1,529,Male,"2016-09-02 23:03:20"
3879,2,529,"25 to 34","2016-09-02 23:03:20"
3880,3,529,"Bachelor degree","2016-09-02 23:03:20"
3881,4,529,"Computer,Math","2016-09-02 23:03:20"
3882,5,529,"Yes; for more than five years","2016-09-02 23:03:20"
3883,6,529,High,"2016-09-02 23:03:20"
3884,7,529,Medium,"2016-09-02 23:03:20"
3885,8,529,No,"2016-09-02 23:03:20"
3886,9,529,,"2016-09-02 23:03:20"
3608,1,530,Female,"2016-09-02 20:50:31"
3609,2,530,"25 to 34","2016-09-02 20:50:31"
3610,3,530,"Bachelor degree","2016-09-02 20:50:31"
3611,4,530,Biology,"2016-09-02 20:50:31"
3612,5,530,No,"2016-09-02 20:50:31"
3613,6,530,"Very low","2016-09-02 20:50:31"
3614,7,530,Low,"2016-09-02 20:50:31"
3615,8,530,No,"2016-09-02 20:50:31"
3616,9,530,,"2016-09-02 20:50:31"
3590,1,531,Male,"2016-09-02 20:49:38"
3591,2,531,"25 to 34","2016-09-02 20:49:38"
3592,3,531,"Bachelor degree","2016-09-02 20:49:38"
3593,4,531,Economics,"2016-09-02 20:49:38"
3594,5,531,No,"2016-09-02 20:49:38"
3595,6,531,"Very low","2016-09-02 20:49:38"
3596,7,531,"Very low","2016-09-02 20:49:38"
3597,8,531,No,"2016-09-02 20:49:38"
3598,9,531,,"2016-09-02 20:49:38"
3689,1,532,Male,"2016-09-02 20:56:18"
3690,2,532,"45 to 54","2016-09-02 20:56:18"
3691,3,532,"Some college but no degree","2016-09-02 20:56:18"
3692,4,532,psychology,"2016-09-02 20:56:18"
3693,5,532,"Yes; for less than a year","2016-09-02 20:56:18"
3694,6,532,Medium,"2016-09-02 20:56:18"
3695,7,532,"Very low","2016-09-02 20:56:18"
3696,8,532,"Not sure","2016-09-02 20:56:18"
3697,9,532,"We have security system and lightd that come on at a certain time and thermostat can be set for certain time of day, but no centralized system.","2016-09-02 20:56:18"
3644,1,534,Female,"2016-09-02 20:51:19"
3645,2,534,"25 to 34","2016-09-02 20:51:19"
3646,3,534,"Some college but no degree","2016-09-02 20:51:19"
3647,4,534,"General Studies","2016-09-02 20:51:19"
3648,5,534,No,"2016-09-02 20:51:19"
3649,6,534,"Very low","2016-09-02 20:51:19"
3650,7,534,Low,"2016-09-02 20:51:19"
3651,8,534,No,"2016-09-02 20:51:19"
3652,9,534,,"2016-09-02 20:51:19"
3635,1,535,Male,"2016-09-02 20:51:17"
3636,2,535,"25 to 34","2016-09-02 20:51:17"
3637,3,535,"Bachelor degree","2016-09-02 20:51:17"
3638,4,535,Film,"2016-09-02 20:51:17"
3639,5,535,"Yes; for one to five years","2016-09-02 20:51:17"
3640,6,535,Medium,"2016-09-02 20:51:17"
3641,7,535,Medium,"2016-09-02 20:51:17"
3642,8,535,Yes,"2016-09-02 20:51:17"
3643,9,535,,"2016-09-02 20:51:17"
3671,1,537,Female,"2016-09-02 20:52:30"
3672,2,537,"45 to 54","2016-09-02 20:52:30"
3673,3,537,"Some college but no degree","2016-09-02 20:52:30"
3674,4,537,Law,"2016-09-02 20:52:30"
3675,5,537,No,"2016-09-02 20:52:30"
3676,6,537,"Very low","2016-09-02 20:52:30"
3677,7,537,Low,"2016-09-02 20:52:30"
3678,8,537,No,"2016-09-02 20:52:30"
3679,9,537,,"2016-09-02 20:52:30"
3680,1,539,Female,"2016-09-02 20:54:46"
3681,2,539,"35 to 45","2016-09-02 20:54:46"
3682,3,539,"Bachelor degree","2016-09-02 20:54:46"
3683,4,539,marketing,"2016-09-02 20:54:46"
3684,5,539,No,"2016-09-02 20:54:46"
3685,6,539,Low,"2016-09-02 20:54:46"
3686,7,539,Low,"2016-09-02 20:54:46"
3687,8,539,No,"2016-09-02 20:54:46"
3688,9,539,,"2016-09-02 20:54:46"
3725,1,542,Male,"2016-09-02 21:06:26"
3726,2,542,"35 to 45","2016-09-02 21:06:26"
3727,3,542,"Some college but no degree","2016-09-02 21:06:26"
3728,4,542,"computer science","2016-09-02 21:06:26"
3729,5,542,No,"2016-09-02 21:06:26"
3730,6,542,High,"2016-09-02 21:06:26"
3731,7,542,High,"2016-09-02 21:06:26"
3732,8,542,No,"2016-09-02 21:06:26"
3733,9,542,,"2016-09-02 21:06:26"
3761,1,544,Male,"2016-09-02 21:15:32"
3762,2,544,"55 or older","2016-09-02 21:15:32"
3763,3,544,"Graduate degree","2016-09-02 21:15:32"
3764,4,544,Psychology,"2016-09-02 21:15:32"
3765,5,544,No,"2016-09-02 21:15:32"
3766,6,544,Low,"2016-09-02 21:15:32"
3767,7,544,Low,"2016-09-02 21:15:32"
3768,8,544,No,"2016-09-02 21:15:32"
3769,9,544,"For an old guy 68 most of my friend consider me tech savvy, probably more so than any of my 4 children ages 28 to 40. I am however much less tech savvy than my church friend in his 30 who builds computer and is to go to guy when anyone gets hacked.","2016-09-02 21:15:32"
3752,1,546,Female,"2016-09-02 21:14:42"
3753,2,546,"25 to 34","2016-09-02 21:14:42"
3754,3,546,"Some college but no degree","2016-09-02 21:14:42"
3755,4,546,nursing,"2016-09-02 21:14:42"
3756,5,546,No,"2016-09-02 21:14:42"
3757,6,546,Low,"2016-09-02 21:14:42"
3758,7,546,"Very low","2016-09-02 21:14:42"
3759,8,546,No,"2016-09-02 21:14:42"
3760,9,546,"we have a home security system and it has a video we can look at on our phones and we can lock and unlock our doors from our phones. ","2016-09-02 21:14:42"
3770,1,547,Female,"2016-09-02 21:26:59"
3771,2,547,"25 to 34","2016-09-02 21:26:59"
3772,3,547,"Some college but no degree","2016-09-02 21:26:59"
3773,4,547,"Integrative studies","2016-09-02 21:26:59"
3774,5,547,No,"2016-09-02 21:26:59"
3775,6,547,Medium,"2016-09-02 21:26:59"
3776,7,547,Medium,"2016-09-02 21:26:59"
3777,8,547,No,"2016-09-02 21:26:59"
3778,9,547,,"2016-09-02 21:26:59"
3806,1,554,Male,"2016-09-02 21:44:13"
3807,2,554,"18 to 24","2016-09-02 21:44:13"
3808,3,554,"Bachelor degree","2016-09-02 21:44:13"
3809,4,554,"Mechanical engineer","2016-09-02 21:44:13"
3810,5,554,"Yes; for one to five years","2016-09-02 21:44:13"
3811,6,554,"Very high","2016-09-02 21:44:13"
3812,7,554,"Very high","2016-09-02 21:44:13"
3813,8,554,Yes,"2016-09-02 21:44:13"
3814,9,554,,"2016-09-02 21:44:13"
3815,1,555,Male,"2016-09-02 21:55:31"
3816,2,555,"35 to 45","2016-09-02 21:55:31"
3817,3,555,"Bachelor degree","2016-09-02 21:55:31"
3818,4,555,"computer science","2016-09-02 21:55:31"
3819,5,555,"Yes; for more than five years","2016-09-02 21:55:31"
3820,6,555,High,"2016-09-02 21:55:31"
3821,7,555,Medium,"2016-09-02 21:55:31"
3822,8,555,No,"2016-09-02 21:55:31"
3823,9,555,,"2016-09-02 21:55:31"
3860,1,561,Female,"2016-09-02 22:42:39"
3861,2,561,"25 to 34","2016-09-02 22:42:39"
3862,3,561,"Graduate degree","2016-09-02 22:42:39"
3863,4,561,"business management","2016-09-02 22:42:39"
3864,5,561,"Yes; for one to five years","2016-09-02 22:42:39"
3865,6,561,High,"2016-09-02 22:42:39"
3866,7,561,Low,"2016-09-02 22:42:39"
3867,8,561,No,"2016-09-02 22:42:39"
3868,9,561,,"2016-09-02 22:42:39"
3896,1,565,Male,"2016-09-02 23:17:46"
3897,2,565,"18 to 24","2016-09-02 23:17:46"
3898,3,565,"Bachelor degree","2016-09-02 23:17:46"
3899,4,565,"Mechanical Engineering","2016-09-02 23:17:46"
3900,5,565,No,"2016-09-02 23:17:46"
3901,6,565,Medium,"2016-09-02 23:17:46"
3902,7,565,Medium,"2016-09-02 23:17:46"
3903,8,565,Yes,"2016-09-02 23:17:46"
3904,9,565,None.,"2016-09-02 23:17:46"
3995,1,566,Male,"2016-09-03 10:32:21"
3996,2,566,"35 to 45","2016-09-03 10:32:21"
3997,3,566,"Some college but no degree","2016-09-03 10:32:21"
3998,4,566,"computer science","2016-09-03 10:32:21"
3999,5,566,No,"2016-09-03 10:32:21"
4000,6,566,High,"2016-09-03 10:32:21"
4001,7,566,Medium,"2016-09-03 10:32:21"
4002,8,566,Yes,"2016-09-03 10:32:21"
4003,9,566,,"2016-09-03 10:32:21"
3932,1,570,Female,"2016-09-03 00:40:56"
3933,2,570,"25 to 34","2016-09-03 00:40:56"
3934,3,570,"Bachelor degree","2016-09-03 00:40:56"
3935,4,570,Fashion,"2016-09-03 00:40:56"
3936,5,570,No,"2016-09-03 00:40:56"
3937,6,570,Low,"2016-09-03 00:40:56"
3938,7,570,High,"2016-09-03 00:40:56"
3939,8,570,No,"2016-09-03 00:40:56"
3940,9,570,,"2016-09-03 00:40:56"
3950,1,573,Male,"2016-09-03 06:42:12"
3951,2,573,"35 to 45","2016-09-03 06:42:12"
3952,3,573,"Bachelor degree","2016-09-03 06:42:12"
3953,4,573,B.E,"2016-09-03 06:42:12"
3954,5,573,"Yes; for less than a year","2016-09-03 06:42:12"
3955,6,573,Low,"2016-09-03 06:42:12"
3956,7,573,Low,"2016-09-03 06:42:12"
3957,8,573,Yes,"2016-09-03 06:42:12"
3958,9,573,,"2016-09-03 06:42:12"
3959,1,574,Male,"2016-09-03 08:34:58"
3960,2,574,"25 to 34","2016-09-03 08:34:58"
3961,3,574,"Graduate degree","2016-09-03 08:34:58"
3962,4,574,Economics,"2016-09-03 08:34:58"
3963,5,574,No,"2016-09-03 08:34:58"
3964,6,574,Medium,"2016-09-03 08:34:58"
3965,7,574,Medium,"2016-09-03 08:34:58"
3966,8,574,Yes,"2016-09-03 08:34:58"
3967,9,574,,"2016-09-03 08:34:58"
3968,1,575,Female,"2016-09-03 09:19:32"
3969,2,575,"25 to 34","2016-09-03 09:19:32"
3970,3,575,"Some college but no degree","2016-09-03 09:19:32"
3971,4,575,"medical office admin","2016-09-03 09:19:32"
3972,5,575,No,"2016-09-03 09:19:32"
3973,6,575,Medium,"2016-09-03 09:19:32"
3974,7,575,"Very low","2016-09-03 09:19:32"
3975,8,575,No,"2016-09-03 09:19:32"
3976,9,575,,"2016-09-03 09:19:32"
3977,1,576,Female,"2016-09-03 10:11:25"
3978,2,576,"45 to 54","2016-09-03 10:11:25"
3979,3,576,"Graduate degree","2016-09-03 10:11:25"
3980,4,576,"accounting (undergrad); law (grad school)","2016-09-03 10:11:25"
